"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",4.5510215759,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",4.3785014153,
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2000",4.1936798096,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",4.4135346413,
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",4.365000248,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",3.7878031731,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",3.653220892,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",3.4768676758,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",3.4444448948,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",3.318962574,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",2.9760389328,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",2.6017420292,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",2.3762946129,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",2.2109022141,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",2.374163866,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",2.3002333641,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",2.1752474308,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",2.0238771439,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",1.8683735132,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",1.9587255716,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",1.981282115,"N"
"CHE","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2020",2.1323242188,"N"
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",15.36579895,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",15.228878975,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",14.709513664,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",13.914731026,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",12.893385887,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",11.775904655,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",11.050901413,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",10.159902573,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",9.6828327179,"B"
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",9.158246994,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",9.1620693207,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",9.20566082,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",9.4769144058,
"TUR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",9.6006355286,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",5.5356602669,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",5.4615325928,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",5.7019276619,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",6.1635961533,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",6.1998429298,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",5.7147340775,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",5.2530579567,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",4.9840497971,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",4.7301044464,"B"
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",4.3398995399,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",4.3119301796,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",4.4903550148,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",4.7905879021,
"TUR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",4.9203395844,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1995",10.69783783,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1996",10.238587379,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",9.2313022614,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",8.6393060684,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",7.9816770554,"B"
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",7.4777336121,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",7.2988209724,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",7.4753408432,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",8.2084054947,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",8.6305046082,"B"
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",9.0154476166,"B"
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",9.0083827972,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",9.1359815598,"B"
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",9.2661724091,"B"
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",9.3313112259,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",9.5353746414,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",9.8945140839,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",10.157633781,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",10.203337669,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",9.9514217377,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",9.9115047455,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",9.8694095612,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",9.870470047,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",9.9094390869,
"GBR","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",9.8510036469,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1995",3.1134426594,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1996",3.1531898975,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1997",3.0654196739,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",3.1146631241,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",3.2386808395,"N"
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2000",3.2411839962,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",3.1627955437,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",3.1088511944,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",3.1956710815,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",3.1961729527,"B"
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",3.1808962822,"B"
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",3.3186342716,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",3.5471119881,"B"
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",3.6479432583,"B"
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",3.8328871727,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",4.1522932053,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",4.3269925117,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",4.4648418427,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",4.5110607147,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",4.792828083,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",4.8486642838,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",4.8951816559,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",4.725540638,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",4.7625460625,
"GBR","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",4.684668541,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",4.1964788437,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",4.272228241,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",4.4246115685,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",4.8405308723,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",5.0831103325,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",5.1973862648,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",5.1919746399,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",5.1827859879,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",5.0147013664,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",4.7151441574,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",4.4963927269,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",4.3553643227,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",4.266910553,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",4.096924305,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",4.0783600807,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",4.1762657166,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",4.3498783112,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",4.497803688,
"USA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",4.5349402428,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2000",2.9426391125,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2001",2.9410562515,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2002",2.9471759796,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",2.992249012,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",2.9828219414,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",3.0069682598,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",3.0103867054,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",3.0011427402,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",2.8980545998,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",2.7390735149,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",2.572062254,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",2.5236320496,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",2.5268959999,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",2.5879917145,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",2.5782709122,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",2.5649967194,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",2.626554966,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",2.8224024773,
"USA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",2.9631335735,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",16.57559967,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",15.969449997,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",15.205463409,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",14.456299782,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",14.00868988,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",13.618623734,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",13.066353798,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",12.501509666,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",12.023572922,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",11.93212986,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",12.388420105,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",12.952179909,
"BRA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",13.269925117,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2003",11.41140461,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2004",11.204873085,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2005",10.909473419,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2006",10.800093651,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",10.505835533,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2008",10.159552574,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2009",9.7186183929,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",9.5212745667,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",9.2095899582,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",8.9656467438,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",9.0537719727,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",9.4392108917,
"BRA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",9.724193573,
"CHL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",10.970870018,
"CHL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",10.522459984,
"CHL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",10.07404995,
"CHL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",10.322480202,
"CHL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",10.377784729,
"CHL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",10.43309021,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",7.4065322876,"N"
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",7.5836982727,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",5.2582302094,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",4.9961881638,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",4.5216188431,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",4.0917515755,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",3.9648997784,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",4.2111144066,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",4.7764797211,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",6.8206396103,"N"
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",5.9013504982,"N"
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",4.8360743523,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",4.5341768265,
"EST","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",5.6226601601,"N"
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",7.0473837852,"N"
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",6.7342777252,
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",5.9849243164,
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",6.5360298157,
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",6.5038614273,
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",7.1093087196,"N"
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",7.4122834206,"N"
"LVA","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",8.1126451492,"N"
"LVA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2007",3.8261384964,"N"
"LVA","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",4.4943819046,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",14.078378677,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",14.56648922,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",13.696839333,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",12.134402275,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",9.6032066345,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",8.4760217667,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",8.2530889511,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",9.0026702881,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",9.4669981003,
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",9.0440502167,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",8.9291162491,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",9.455821991,"N"
"LTU","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",10.132997513,
"LTU","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1999",8.6752195358,"N"
"LTU","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",7.7423753738,"N"
"LTU","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",5.1978640556,"N"
"LTU","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",6.0154833794,"N"
"LTU","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2020",6.0848813057,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1996",8.550195694,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1997",7.8767471313,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1998",6.9596772194,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","1999",6.9856243134,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2000",6.7697916031,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2001",6.3866863251,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2002",5.7064070702,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2003",5.4244999886,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2004",4.7208538055,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2005",4.4363207817,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2006",4.3776063919,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2007",4.5971975327,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2008",4.9652633667,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2009",5.3767819405,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",6.2730956078,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",6.6057910919,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",6.7935414314,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",7.1817045212,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",7.7681679726,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",7.5947737694,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",6.831258297,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",6.1205792427,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",7.1909141541,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",7.5290131569,"N"
"SVN","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2020",8.213809967,"N"
"SVN","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1996",3.6681056023,"N"
"SVN","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","1998",3.9017145634,"N"
"SVN","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",4.2982683182,"N"
"SVN","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",4.5223245621,"N"
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",18.560720444,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",19.720966339,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",20.112031937,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",19.431547165,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",18.21909523,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",17.766275406,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",18.693080902,
"ZAF","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",14.390810966,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",14.669331551,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",13.985070229,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",12.629322052,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",11.525426865,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",11.517319679,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",11.230418205,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",12.843725204,
"ZAF","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",9.6186151505,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2010",6.1684346199,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2011",5.7943882942,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2012",5.2841916084,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2013",5.1227011681,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2014",5.2939357758,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2015",5.848815918,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2016",6.0299758911,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2017",6.2635993958,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2018",6.3607726097,
"NZL","YOUNGSELF","20_29_MEN","PC_TOTEMP","A","2019",6.4372215271,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2010",3.3302452564,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2011",3.5868656635,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2012",3.4875779152,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2013",3.6139874458,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2014",3.2699761391,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2015",3.6334004402,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2016",3.6055960655,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2017",4.1283354759,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2018",4.1871871948,
"NZL","YOUNGSELF","20_29_WOMEN","PC_TOTEMP","A","2019",4.386841774,
